22.0,85.606895,4.9312243,77.729805,12.311517,1.0
22.0,85.53241,5.078165,77.87991,12.140195,1.0
22.0,85.44122,5.2010927,77.68319,12.671144,1.0
22.0,85.55534,5.140118,77.72304,12.368211,1.0
22.0,85.504555,5.17935,77.90662,12.117738,1.0
22.0,85.58935,5.244189,77.886536,11.989989,1.0
22.0,85.587616,5.2001195,77.39992,13.089363,1.0
22.0,85.601456,5.358826,77.409744,13.116239,1.0
22.0,85.490425,5.6490946,77.208466,13.785032,1.0
22.0,85.4614,5.604377,77.11105,13.934131,1.0
22.0,85.54764,5.907338,76.81534,14.253371,1.0
22.0,85.59338,5.959905,76.54022,14.552509,1.0
22.0,85.57125,6.1715846,76.29492,15.19611,1.0
22.0,85.51931,6.1530013,76.413826,14.785684,1.0
22.0,85.49837,6.301758,76.5244,14.336264,1.0
22.0,85.484085,6.3294373,76.493515,14.359241,1.0
22.0,85.63591,6.3249326,76.8042,13.571784,1.0
22.0,85.76475,6.292222,76.63432,13.725107,1.0
22.0,85.72873,6.1748185,76.46764,13.863209,1.0
22.0,85.82496,6.097389,76.95457,12.597432,1.0
22.0,85.863434,5.9965544,77.07531,12.341388,1.0
22.0,85.883354,5.897008,76.7324,13.061446,1.0
22.0,82.700874,22.915668,55.7769,53.261475,2.0
22.0,82.549324,23.039553,56.066086,53.077415,2.0
22.0,82.53349,23.097439,56.207695,53.062798,2.0
22.0,82.14479,23.318783,56.358864,53.510784,2.0
22.0,81.88173,23.416306,56.51441,53.73104,2.0
22.0,81.910904,23.465162,56.377396,53.99315,2.0
22.0,81.81629,23.61492,56.408573,54.0788,2.0
22.0,81.76083,23.660416,56.31105,54.20798,2.0
22.0,81.616104,23.745779,56.38932,54.193157,2.0
22.0,81.60873,23.762615,56.41751,54.174736,2.0
22.0,81.567825,23.764372,56.452713,54.16018,2.0
22.0,81.51357,23.82137,56.58644,54.093296,2.0
22.0,81.65383,23.775053,56.433933,54.250134,2.0
22.0,81.62713,23.817532,56.42289,54.28145,2.0
22.0,81.52257,23.88216,56.561188,54.312027,2.0
22.0,81.558304,23.918549,56.35425,54.507275,2.0
22.0,81.67,23.9695,56.05182,54.78838,2.0
22.0,81.84608,23.954786,55.741795,54.963055,2.0
22.0,81.85288,23.942062,55.735283,54.969578,2.0
22.0,81.87203,23.914246,55.73226,54.978554,2.0
22.0,82.03389,23.816814,55.676266,54.969753,2.0
22.0,81.97614,23.77488,55.836517,54.83414,2.0
22.0,81.97862,23.728645,55.95537,54.71719,2.0
22.0,81.95297,23.729862,56.07181,54.638123,2.0
22.0,81.97045,23.67682,56.162308,54.552975,2.0
22.0,82.019325,23.649643,56.169193,54.47839,2.0
